movieId,title,rank,mean,no,genres
93840,"Cabin in the Woods, The (2012)",16.813819307627355,4.0227272727272725,405,Comedy|Horror|Sci-Fi|Thriller
34,Babe (1995),16.80906540247678,3.65234375,406,Children|Drama
2396,Shakespeare in Love (1998),16.806838067034594,3.777173913043478,407,Comedy|Drama|Romance
2580,Go (1999),16.80590616813527,3.9615384615384617,408,Comedy|Crime
48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",16.80415090012613,3.814814814814815,409,Drama|Fantasy|Thriller
5060,M*A*S*H (a.k.a. MASH) (1970),16.796405976578274,3.934782608695652,418,Comedy|Drama|War
308,Three Colors: White (Trzy kolory: Bialy) (1994),16.795046439628486,4.025,419,Comedy|Drama
7371,Dogville (2003),16.795046439628486,4.025,420,Drama|Mystery|Thriller
122916,Thor: Ragnarok (2017),16.795046439628486,4.025,421,Action|Adventure|Sci-Fi
55118,Eastern Promises (2007),16.78637770897833,4.026315789473684,422,Crime|Drama|Thriller
2686,"Red Violin, The (Violon rouge, Le) (1998)",16.78637770897833,4.026315789473684,423,Drama|Mystery
88163,"Crazy, Stupid, Love. (2011)",16.783781084590032,3.983870967741936,424,Comedy|Drama|Romance
2288,"Thing, The (1982)",16.776676986584107,3.933333333333333,428,Action|Horror|Sci-Fi|Thriller
69844,Harry Potter and the Half-Blood Prince (2009),16.7761823422654,3.8879310344827593,429,Adventure|Fantasy|Mystery|Romance|IMAX
6807,Monty Python's The Meaning of Life (1983),16.773684210526316,3.95,430,Comedy
969,"African Queen, The (1951)",16.772445820433436,3.9705882352941178,431,Adventure|Comedy|Romance|War
1303,"Man Who Would Be King, The (1975)",16.770897832817337,4.029411764705882,432,Adventure|Drama
2313,"Elephant Man, The (1980)",16.770897832817337,4.029411764705882,433,Drama
5971,My Neighbor Totoro (Tonari no Totoro) (1988),16.76972638272948,3.95945945945946,434,Animation|Children|Drama|Fantasy
2020,Dangerous Liaisons (1988),16.764705882352942,4.0,435,Drama|Romance
592,Batman (1989),16.763821318000883,3.4285714285714284,440,Action|Crime|Thriller
2300,"Producers, The (1968)",16.75494886949995,3.9696969696969697,445,Comedy
80463,"Social Network, The (2010)",16.75438596491228,3.8859649122807016,446,Drama
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),16.75300309597523,3.91,450,Action|Adventure|Drama|Fantasy|Mystery|IMAX
1357,Shine (1996),16.75077399380805,4.0,458,Drama|Romance
2944,"Dirty Dozen, The (1967)",16.737229102167184,3.96875,459,Action|Drama|War
68237,Moon (2009),16.737229102167184,3.96875,460,Drama|Mystery|Sci-Fi|Thriller
866,Bound (1996),16.736842105263158,4.0,461,Crime|Drama|Romance|Thriller
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),16.736842105263158,4.0,462,Adventure|Animation|Drama|Fantasy|Sci-Fi
2289,"Player, The (1992)",16.735294117647058,3.947368421052632,463,Comedy|Crime|Drama
97304,Argo (2012),16.735072976559046,3.982142857142857,464,Drama|Thriller
8636,Spider-Man 2 (2004),16.732217737194812,3.8037974683544302,465,Action|Adventure|Sci-Fi|IMAX
441,Dazed and Confused (1993),16.71583370190181,3.928571428571429,466,Comedy
7147,Big Fish (2003),16.711042311661508,3.8333333333333335,467,Drama|Fantasy|Romance
1230,Annie Hall (1977),16.70721682502402,3.8706896551724137,468,Comedy|Romance
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",16.703342065571167,3.935897435897436,469,Action|Western
164179,Arrival (2016),16.701714693974758,3.980769230769231,470,Sci-Fi
68358,Star Trek (2009),16.696017211523326,3.864406779661017,471,Action|Adventure|Sci-Fi|IMAX
106918,"Secret Life of Walter Mitty, The (2013)",16.695046439628484,4.0,472,Adventure|Comedy|Drama
36,Dead Man Walking (1995),16.693128783327943,3.835820895522388,473,Crime|Drama
2186,Strangers on a Train (1951),16.68470588235294,3.98,474,Crime|Drama|Film-Noir|Thriller
3362,Dog Day Afternoon (1975),16.68266253869969,3.934210526315789,475,Crime|Drama
3683,Blood Simple (1984),16.681114551083592,4.0,476,Crime|Drama|Film-Noir
1224,Henry V (1989),16.681114551083592,4.0,477,Action|Drama|Romance|War
40815,Harry Potter and the Goblet of Fire (2005),16.673178389220773,3.816901408450704,478,Adventure|Fantasy|Thriller|IMAX
33166,Crash (2004),16.673003095975233,3.89,479,Crime|Drama
54001,Harry Potter and the Order of the Phoenix (2007),16.672734066403333,3.8620689655172415,480,Adventure|Drama|Fantasy|IMAX
745,Wallace & Gromit: A Close Shave (1995),16.66847265221878,3.8958333333333335,481,Animation|Children|Comedy
1580,Men in Black (a.k.a. MIB) (1997),16.66668543015292,3.487878787878788,482,Action|Comedy|Sci-Fi
71535,Zombieland (2009),16.664232723874058,3.8773584905660377,483,Action|Comedy|Horror
733,"Rock, The (1996)",16.664150653736918,3.6404958677685952,484,Action|Adventure|Thriller
1287,Ben-Hur (1959),16.654798761609907,3.941176470588236,485,Action|Adventure|Drama
2248,Say Anything... (1989),16.652060014289116,3.923076923076923,486,Comedy|Drama|Romance
63082,Slumdog Millionaire (2008),16.645009375136265,3.8098591549295775,487,Crime|Drama|Romance
165,Die Hard: With a Vengeance (1995),16.644822841417266,3.555555555555556,488,Action|Crime|Thriller
909,"Apartment, The (1960)",16.644421511294574,3.962962962962963,489,Comedy|Drama|Romance
1411,Hamlet (1996),16.639318885448915,4.0,490,Crime|Drama|Romance
73017,Sherlock Holmes (2009),16.638251307782642,3.853448275862069,491,Action|Crime|Mystery|Thriller
5445,Minority Report (2002),16.63823529411765,3.6375,492,Action|Crime|Mystery|Sci-Fi|Thriller
54503,Superbad (2007),16.637207993245145,3.863636363636364,493,Comedy
84152,Limitless (2011),16.6343653250774,3.95,494,Sci-Fi|Thriller
265,Like Water for Chocolate (Como agua para chocolate) (1992),16.63373674828783,3.939393939393939,495,Drama|Fantasy|Romance
7090,Hero (Ying xiong) (2002),16.63003095975232,3.9210526315789473,496,Action|Adventure|Drama
148626,"Big Short, The (2015)",16.62479161705168,3.9615384615384617,497,Drama
1954,Rocky (1976),16.620549535603715,3.828125,498,Drama
4022,Cast Away (2000),16.609597523219815,3.7,499,Drama
8665,"Bourne Supremacy, The (2004)",16.60796697626419,3.786666666666666,500,Action|Crime|Thriller
55247,Into the Wild (2007),16.597372196632183,3.902439024390244,502,Action|Adventure|Drama
48738,"Last King of Scotland, The (2006)",16.595046439628483,3.975,503,Drama|Thriller
7387,Dawn of the Dead (1978),16.595046439628483,3.975,504,Action|Drama|Horror
175,Kids (1995),16.595046439628483,3.975,505,Drama
3910,Dancer in the Dark (2000),16.595046439628483,3.975,506,Drama|Musical
1923,There's Something About Mary (1998),16.584018870706178,3.676190476190476,507,Comedy|Romance
553,Tombstone (1993),16.583519885687068,3.815384615384616,512,Action|Drama|Western
7022,Battle Royale (Batoru rowaiaru) (2000),16.56769865841073,3.933333333333333,519,Action|Drama|Horror|Thriller
2797,Big (1988),16.56333140543667,3.71978021978022,520,Comedy|Drama|Fantasy|Romance
337,What's Eating Gilbert Grape (1993),16.55409915162237,3.7662337662337664,522,Drama
55765,American Gangster (2007),16.553510166513263,3.905405405405405,523,Crime|Drama|Thriller
1784,As Good as It Gets (1997),16.545536635706913,3.6979166666666665,524,Comedy|Drama|Romance
1952,Midnight Cowboy (1969),16.541092034900085,3.954545454545455,527,Drama
80489,"Town, The (2010)",16.541092034900085,3.954545454545455,528,Crime|Drama|Thriller
106100,Dallas Buyers Club (2013),16.53560371517028,3.9705882352941178,529,Drama
5903,Equilibrium (2002),16.529411764705884,3.875,530,Action|Sci-Fi|Thriller
30707,Million Dollar Baby (2004),16.5254822576804,3.8461538461538463,540,Drama
261,Little Women (1994),16.52535751142562,3.880952380952381,541,Drama
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",16.52470588235294,3.94,542,Crime|Drama|Mystery|Thriller
555,True Romance (1993),16.521981424148606,3.8,543,Crime|Thriller
5225,And Your Mother Too (Y tu mamá también) (2001),16.518502137697183,3.952380952380953,544,Drama|Romance
1243,Rosencrantz and Guildenstern Are Dead (1990),16.514318885448915,3.96875,545,Comedy|Drama
2947,Goldfinger (1964),16.51328932764764,3.839622641509434,558,Action|Adventure|Thriller
122904,Deadpool (2016),16.50206398348813,3.8333333333333335,559,Action|Adventure|Comedy|Sci-Fi
838,Emma (1996),16.501031991744064,3.9166666666666665,560,Comedy|Drama|Romance
4848,Mulholland Drive (2001),16.499484004127968,3.843137254901961,571,Crime|Drama|Film-Noir|Mystery|Thriller
122918,Guardians of the Galaxy 2 (2017),16.49627336314643,3.925925925925926,572,Action|Adventure|Sci-Fi
166528,Rogue One: A Star Wars Story (2016),16.49627336314643,3.925925925925926,573,Action|Adventure|Fantasy|Sci-Fi
1292,Being There (1979),16.495046439628485,3.95,574,Comedy|Drama
2115,Indiana Jones and the Temple of Doom (1984),16.476608187134502,3.638888888888889,578,Action|Adventure|Fantasy
4235,Amores Perros (Love's a Bitch) (2000),16.475972540045767,3.934782608695652,579,Drama|Thriller
2078,"Jungle Book, The (1967)",16.47555347859104,3.830188679245283,580,Animation|Children|Comedy|Musical
1921,Pi (1998),16.475462749489495,3.851063829787234,581,Drama|Sci-Fi|Thriller
529,Searching for Bobby Fischer (1993),16.473684210526315,3.875,582,Drama
139385,The Revenant (2015),16.461200439428744,3.903225806451613,584,Adventure|Drama
17,Sense and Sensibility (1995),16.45432281317869,3.776119402985074,585,Drama|Romance
3100,"River Runs Through It, A (1992)",16.450182943990992,3.9318181818181817,586,Drama
115713,Ex Machina (2015),16.449358690844758,3.9107142857142856,587,Drama|Sci-Fi|Thriller
3552,Caddyshack (1980),16.448559180757325,3.826923076923077,588,Comedy
1953,"French Connection, The (1971)",16.446931809160912,3.871794871794872,589,Action|Crime|Thriller
5291,Rashomon (Rashômon) (1950),16.44496044031648,3.9444444444444446,590,Crime|Drama|Mystery
106920,Her (2013),16.44470588235294,3.92,591,Drama|Romance|Sci-Fi
2871,Deliverance (1972),16.434365325077398,3.9,593,Adventure|Drama|Thriller
1358,Sling Blade (1996),16.432909558000134,3.8404255319148937,594,Drama
70286,District 9 (2009),16.429673731840914,3.776923076923077,595,Mystery|Sci-Fi|Thriller
152081,Zootopia (2016),16.424729102167184,3.890625,596,Action|Adventure|Animation|Children|Comedy
247,Heavenly Creatures (1994),16.42326404245909,3.928571428571429,597,Crime|Drama
81847,Tangled (2010),16.417440660474714,3.9166666666666665,598,Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
66934,Dr. Horrible's Sing-Along Blog (2008),16.417440660474714,3.9166666666666665,599,Comedy|Drama|Musical|Sci-Fi
2529,Planet of the Apes (1968),16.410880141530296,3.803571428571429,601,Action|Drama|Sci-Fi
3363,American Graffiti (1973),16.410828713370293,3.8488372093023258,602,Comedy|Drama
115617,Big Hero 6 (2014),16.40225024541267,3.8536585365853657,603,Action|Animation|Comedy
122886,Star Wars: Episode VII - The Force Awakens (2015),16.40225024541267,3.8536585365853657,604,Action|Adventure|Fantasy|Sci-Fi|IMAX
56367,Juno (2007),16.398904501071684,3.769230769230769,605,Comedy|Drama|Romance
161,Crimson Tide (1995),16.39508250924284,3.6359223300970873,606,Drama|Thriller|War
3499,Misery (1990),16.393048128342244,3.840909090909091,607,Drama|Horror|Thriller
3535,American Psycho (2000),16.390932465760613,3.788135593220339,608,Crime|Horror|Mystery|Thriller
6942,Love Actually (2003),16.390932465760613,3.788135593220339,609,Comedy|Drama|Romance
4239,Blow (2001),16.38183694530444,3.813725490196079,613,Crime|Drama
2150,"Gods Must Be Crazy, The (1980)",16.377930119416188,3.892857142857143,614,Adventure|Comedy
1748,Dark City (1998),16.376805985552114,3.8229166666666665,615,Adventure|Film-Noir|Sci-Fi|Thriller
6333,X2: X-Men United (2003),16.36996904024768,3.723684210526316,616,Action|Adventure|Sci-Fi|Thriller
2268,"Few Good Men, A (1992)",16.36842105263158,3.789473684210526,617,Crime|Drama|Thriller
349,Clear and Present Danger (1994),16.367098226850548,3.6045454545454554,618,Action|Crime|Drama|Thriller
44665,Lucky Number Slevin (2006),16.36687306501548,3.8552631578947367,619,Crime|Drama|Mystery
5617,Secretary (2002),16.36470588235294,3.9,620,Comedy|Drama|Romance
2231,Rounders (1998),16.362401100791192,3.861111111111111,621,Drama
1997,"Exorcist, The (1973)",16.362345931421228,3.80188679245283,622,Horror|Mystery
62,Mr. Holland's Opus (1995),16.35595975232198,3.70625,624,Drama
5218,Ice Age (2002),16.353560371517027,3.6882352941176473,629,Adventure|Animation|Children|Comedy
96079,Skyfall (2012),16.353003095975232,3.81,630,Action|Adventure|Thriller|IMAX
5010,Black Hawk Down (2001),16.353003095975232,3.81,631,Action|Drama|War
122882,Mad Max: Fury Road (2015),16.347803175021408,3.8191489361702127,632,Action|Adventure|Sci-Fi|Thriller
1374,Star Trek II: The Wrath of Khan (1982),16.34470188754619,3.766129032258065,633,Action|Adventure|Sci-Fi|Thriller
1269,Arsenic and Old Lace (1944),16.337674815842853,3.8793103448275854,634,Comedy|Mystery|Thriller
3967,Billy Elliot (2000),16.337293950297045,3.8513513513513513,635,Drama
54286,"Bourne Ultimatum, The (2007)",16.335015097656996,3.697530864197531,636,Action|Crime|Thriller
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),16.334107327141382,3.8958333333333335,637,Drama
2973,Crimes and Misdemeanors (1989),16.333849329205364,3.9166666666666665,638,Comedy|Crime|Drama
83134,Tucker & Dale vs Evil (2010),16.333849329205364,3.9166666666666665,639,Comedy|Horror
108932,The Lego Movie (2014),16.332168181364228,3.870967741935484,640,Action|Adventure|Animation|Children|Comedy|Fantasy
2291,Edward Scissorhands (1990),16.33095975232198,3.7,641,Drama|Fantasy|Romance
262,"Little Princess, A (1995)",16.328025947220993,3.9047619047619047,642,Children|Drama
5669,Bowling for Columbine (2002),16.327906480196436,3.775862068965517,643,Documentary
1263,"Deer Hunter, The (1978)",16.31780545755634,3.825581395348837,650,Drama|War
89492,Moneyball (2011),16.31709930935937,3.8846153846153846,651,Drama
902,Breakfast at Tiffany's (1961),16.30684554523564,3.8472222222222223,652,Drama|Romance
4776,Training Day (2001),16.303405572755416,3.794117647058824,653,Crime|Drama|Thriller
61240,Let the Right One In (Låt den rätte komma in) (2008),16.30030959752322,3.911764705882353,654,Drama|Fantasy|Horror|Romance
55276,Michael Clayton (2007),16.30030959752322,3.911764705882353,655,Drama|Thriller
1912,Out of Sight (1998),16.299729102167184,3.859375,656,Comedy|Crime|Drama|Romance|Thriller
8641,Anchorman: The Legend of Ron Burgundy (2004),16.29824561403509,3.771929824561404,657,Comedy
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),16.295046439628482,3.9,658,Action|Animation|Sci-Fi|Thriller
1625,"Game, The (1997)",16.294358891882112,3.701298701298701,659,Drama|Mystery|Thriller
1408,"Last of the Mohicans, The (1992)",16.29308565531476,3.8333333333333335,660,Action|Romance|War|Western
1967,Labyrinth (1986),16.287262273330384,3.821428571428572,663,Adventure|Fantasy|Musical
1282,Fantasia (1940),16.28687423330802,3.783018867924529,664,Animation|Children|Fantasy|Musical
5349,Spider-Man (2002),16.28003349743694,3.540983606557377,665,Action|Adventure|Sci-Fi|Thriller
134853,Inside Out (2015),16.271293829649363,3.813953488372093,674,Adventure|Animation|Children|Comedy|Drama|Fantasy
497,Much Ado About Nothing (1993),16.271293829649363,3.813953488372093,675,Comedy|Romance
7360,Dawn of the Dead (2004),16.264318885448915,3.90625,676,Action|Drama|Horror|Thriller
109374,"Grand Budapest Hotel, The (2014)",16.25625148844963,3.7788461538461537,677,Comedy|Drama
2916,Total Recall (1990),16.256051224317478,3.653409090909091,678,Action|Adventure|Sci-Fi|Thriller
51662,300 (2007),16.25595975232198,3.68125,679,Action|Fantasy|War|IMAX
30749,Hotel Rwanda (2004),16.251805985552114,3.7916666666666665,680,Drama|War
1449,Waiting for Guffman (1996),16.25077399380805,3.875,681,Comedy
10,GoldenEye (1995),16.24026644150483,3.496212121212121,684,Action|Adventure|Thriller
93510,21 Jump Street (2012),16.240176232436294,3.865384615384616,685,Action|Comedy|Crime
597,Pretty Woman (1990),16.23795436303176,3.4851851851851854,686,Comedy|Romance
3740,Big Trouble in Little China (1986),16.235072976559046,3.857142857142857,687,Action|Adventure|Comedy|Fantasy
333,Tommy Boy (1995),16.23300309597523,3.78,688,Comedy
1641,"Full Monty, The (1997)",16.23230871295887,3.758928571428572,689,Comedy|Drama
47099,"Pursuit of Happyness, The (2006)",16.231188585273927,3.793478260869565,690,Drama
5816,Harry Potter and the Chamber of Secrets (2002),16.229618163054695,3.5980392156862746,691,Adventure|Fantasy
3448,"Good Morning, Vietnam (1987)",16.224782201742386,3.802325581395349,704,Comedy|Drama|War
98809,"Hobbit: An Unexpected Journey, The (2012)",16.223684210526315,3.8125,705,Adventure|Fantasy|IMAX
3471,Close Encounters of the Third Kind (1977),16.218988648090814,3.7416666666666663,706,Adventure|Drama|Sci-Fi
37741,Capote (2005),16.215102974828376,3.869565217391304,707,Crime|Drama
116823,The Hunger Games: Mockingjay - Part 1 (2014),16.215102974828376,3.869565217391304,708,Adventure|Sci-Fi|Thriller
49530,Blood Diamond (2006),16.211402535194814,3.7641509433962255,709,Action|Adventure|Crime|Drama|Thriller|War
51935,Shooter (2007),16.20470588235294,3.86,714,Action|Drama|Thriller
2064,Roger & Me (1989),16.203135923299712,3.838709677419355,715,Documentary
4002,"Planes, Trains & Automobiles (1987)",16.19997706685013,3.851851851851852,716,Comedy
115149,John Wick (2014),16.199743781360095,3.844827586206896,717,Action|Thriller
31410,"Downfall (Untergang, Der) (2004)",16.195046439628484,3.875,718,Drama|War
1635,"Ice Storm, The (1997)",16.18266253869969,3.882352941176471,724,Drama
72998,Avatar (2009),16.180172991605758,3.6030927835051543,725,Action|Adventure|Sci-Fi|IMAX
87232,X-Men: First Class (2011),16.17827057383541,3.7906976744186047,726,Action|Adventure|Sci-Fi|Thriller|War
1231,"Right Stuff, The (1983)",16.177455671263722,3.863636363636364,727,Drama
2600,eXistenZ (1999),16.177455671263722,3.863636363636364,728,Action|Sci-Fi|Thriller
5064,The Count of Monte Cristo (2002),16.174729102167184,3.828125,729,Action|Adventure|Drama|Thriller
44199,Inside Man (2006),16.173684210526314,3.8,730,Crime|Drama|Thriller
1584,Contact (1997),16.16857962697274,3.652439024390244,731,Drama|Sci-Fi
111362,X-Men: Days of Future Past (2014),16.167698658410732,3.8333333333333335,732,Action|Adventure|Sci-Fi
474,In the Line of Fire (1993),16.163069438301637,3.692857142857143,747,Action|Thriller
5782,"Professional, The (Le professionnel) (1981)",16.154798761609907,3.8684210526315783,754,Action|Drama|Thriller
2000,Lethal Weapon (1987),16.154633642930857,3.673333333333333,755,Action|Comedy|Crime|Drama
3108,"Fisher King, The (1991)",16.14017887856897,3.8055555555555554,756,Comedy|Drama|Fantasy|Romance
103141,Monsters University (2013),16.139318885448915,3.875,757,Adventure|Animation|Comedy
2010,Metropolis (1927),16.137549756744804,3.857142857142857,758,Drama|Sci-Fi
47610,"Illusionist, The (2006)",16.131758945928432,3.779069767441861,761,Drama|Fantasy|Mystery|Romance
3481,High Fidelity (2000),16.12796697626419,3.6666666666666665,762,Comedy|Drama|Romance
1293,Gandhi (1982),16.12590299277606,3.8333333333333335,763,Drama
2352,"Big Chill, The (1983)",16.12470588235294,3.84,764,Comedy|Drama
955,Bringing Up Baby (1938),16.111627106983143,3.861111111111111,765,Comedy|Romance
235,Ed Wood (1994),16.10592658115878,3.678571428571429,766,Comedy|Drama
1466,Donnie Brasco (1997),16.10240533460348,3.740384615384616,767,Crime|Drama
3052,Dogma (1999),16.09930634478975,3.645569620253165,768,Adventure|Comedy|Fantasy
4979,"Royal Tenenbaums, The (2001)",16.099071207430338,3.683823529411765,769,Comedy|Drama
5954,25th Hour (2002),16.08654658035463,3.840909090909091,774,Crime|Drama
11,"American President, The (1995)",16.07735515258735,3.6714285714285713,780,Comedy|Drama|Romance
8798,Collateral (2004),16.074866310160427,3.761363636363636,781,Action|Crime|Drama|Thriller
1663,Stripes (1981),16.06656346749226,3.794117647058824,782,Comedy|War
5444,Lilo & Stitch (2002),16.061812746877337,3.810344827586207,783,Adventure|Animation|Children|Sci-Fi
2987,Who Framed Roger Rabbit? (1988),16.056461651399573,3.5721649484536084,784,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
3421,Animal House (1978),16.054379306901026,3.693548387096774,785,Comedy
1253,"Day the Earth Stood Still, The (1951)",16.04470588235294,3.82,786,Drama|Sci-Fi|Thriller
88810,"Help, The (2011)",16.04231166150671,3.8333333333333335,787,Drama
1175,Delicatessen (1991),16.04231166150671,3.8333333333333335,788,Comedy|Drama|Romance
58998,Forgetting Sarah Marshall (2008),16.0366753989045,3.769230769230769,789,Comedy|Romance
1721,Titanic (1997),16.024015922158338,3.414285714285714,800,Drama|Romance
8360,Shrek 2 (2004),16.002490240947637,3.5760869565217392,801,Adventure|Animation|Children|Comedy|Musical|Romance
1275,Highlander (1986),16.001805985552114,3.7291666666666665,802,Action|Adventure|Fantasy
69122,"Hangover, The (2009)",16.0015479876161,3.631578947368421,803,Comedy|Crime
6620,American Splendor (2003),16.000515995872032,3.8333333333333335,804,Comedy|Drama
14,Nixon (1995),16.000515995872032,3.8333333333333335,805,Drama
81562,127 Hours (2010),16.000515995872032,3.8333333333333335,806,Adventure|Drama|Thriller
91542,Sherlock Holmes: A Game of Shadows (2011),15.9984520123839,3.763157894736842,807,Action|Adventure|Comedy|Crime|Mystery|Thriller
5991,Chicago (2002),15.99703039110381,3.724489795918368,808,Comedy|Crime|Drama|Musical
1350,"Omen, The (1976)",15.99563748944554,3.8181818181818175,809,Horror|Mystery|Thriller
4105,"Evil Dead, The (1981)",15.99563748944554,3.8181818181818175,810,Fantasy|Horror|Thriller
96821,"Perks of Being a Wallflower, The (2012)",15.995046439628483,3.825,811,Drama|Romance
3160,Magnolia (1999),15.987020719218862,3.7115384615384617,812,Drama
6870,Mystic River (2003),15.987020719218862,3.7115384615384617,813,Crime|Drama|Mystery
40819,Walk the Line (2005),15.98539334762245,3.756410256410256,814,Drama|Musical|Romance
7451,Mean Girls (2004),15.98539334762245,3.756410256410256,815,Comedy
500,Mrs. Doubtfire (1993),15.978156174750602,3.388888888888889,817,Comedy|Drama
8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",15.97775484462791,3.796296296296296,818,Adventure|Drama
80549,Easy A (2010),15.97775484462791,3.796296296296296,819,Comedy|Romance
1393,Jerry Maguire (1996),15.977089783281734,3.594117647058824,820,Drama|Romance
25,Leaving Las Vegas (1995),15.975232198142416,3.625,821,Drama|Romance
3916,Remember the Titans (2000),15.96322585516877,3.7439024390243913,822,Drama
454,"Firm, The (1993)",15.962143273150843,3.5346534653465347,823,Drama|Thriller
594,Snow White and the Seven Dwarfs (1937),15.956696554219777,3.616883116883117,826,Animation|Children|Drama|Fantasy|Musical
7323,"Good bye, Lenin! (2003)",15.954233409610984,3.804347826086957,831,Comedy|Drama
1256,Duck Soup (1933),15.954233409610984,3.804347826086957,832,Comedy|Musical|War
431,Carlito's Way (1993),15.953928939997052,3.738095238095238,833,Crime|Drama
1517,Austin Powers: International Man of Mystery (1997),15.949597523219817,3.535,834,Action|Adventure|Comedy
6618,Shaolin Soccer (Siu lam juk kau) (2001),15.947368421052632,3.823529411764706,835,Action|Comedy
112290,Boyhood (2014),15.947368421052632,3.823529411764706,836,Drama
41997,Munich (2005),15.947073566268612,3.809523809523809,837,Action|Crime|Drama|Thriller
27831,Layer Cake (2004),15.944272445820436,3.8157894736842106,838,Crime|Drama|Thriller
27611,Battlestar Galactica (2003),15.944272445820436,3.8157894736842106,839,Drama|Sci-Fi|War
1274,Akira (1988),15.9341112963404,3.743589743589744,855,Action|Adventure|Animation|Sci-Fi
8949,Sideways (2004),15.9341112963404,3.743589743589744,856,Comedy|Drama|Romance
357,Four Weddings and a Funeral (1994),15.92906309176711,3.5194174757281558,857,Comedy|Romance
551,"Nightmare Before Christmas, The (1993)",15.927128066846432,3.553763440860215,858,Animation|Children|Fantasy|Musical
88129,Drive (2011),15.924729102167182,3.765625,859,Crime|Drama|Film-Noir|Thriller
94959,Moonrise Kingdom (2012),15.923881712394577,3.775862068965517,860,Comedy|Drama|Romance
8784,Garden State (2004),15.918472652218783,3.7083333333333335,861,Comedy|Drama|Romance
2948,From Russia with Love (1963),15.91795665634675,3.75,862,Action|Adventure|Thriller
1285,Heathers (1989),15.914445367363893,3.731707317073171,867,Comedy
2968,Time Bandits (1981),15.914445367363893,3.731707317073171,868,Adventure|Comedy|Fantasy|Sci-Fi
3911,Best in Show (2000),15.909515742741982,3.688679245283019,869,Comedy
2391,"Simple Plan, A (1998)",15.904728398536449,3.7954545454545454,870,Crime|Drama|Thriller
54995,Planet Terror (2007),15.904728398536449,3.7954545454545454,871,Action|Horror|Sci-Fi
1958,Terms of Endearment (1983),15.904728398536449,3.7954545454545454,872,Comedy|Drama
915,Sabrina (1954),15.901031991744066,3.7666666666666666,873,Comedy|Romance
5377,About a Boy (2002),15.893048128342246,3.715909090909091,875,Comedy|Drama|Romance
57640,Hellboy II: The Golden Army (2008),15.88940488476092,3.8055555555555554,876,Action|Adventure|Fantasy|Sci-Fi
176371,Blade Runner 2049 (2017),15.88940488476092,3.8055555555555554,877,Sci-Fi
69951,"Imaginarium of Doctor Parnassus, The (2009)",15.889318885448915,3.8125,878,Drama|Fantasy
1183,"English Patient, The (1996)",15.88778809769522,3.7111111111111112,879,Drama|Romance|War
2890,Three Kings (1999),15.88778809769522,3.7111111111111112,880,Action|Adventure|Comedy|Drama|War
1343,Cape Fear (1991),15.88470588235294,3.78,881,Thriller
3039,Trading Places (1983),15.882829245058348,3.730769230769231,882,Comedy
272,"Madness of King George, The (1994)",15.88055527813842,3.758064516129033,883,Comedy|Drama
1729,Jackie Brown (1997),15.876805985552116,3.6979166666666665,884,Crime|Drama|Thriller
101,Bottle Rocket (1996),15.867276887871853,3.782608695652174,889,Adventure|Comedy|Crime|Romance
316,Stargate (1994),15.86687306501548,3.375,890,Action|Adventure|Sci-Fi
3556,"Virgin Suicides, The (1999)",15.85556084782091,3.769230769230769,891,Drama|Romance
79702,Scott Pilgrim vs. the World (2010),15.8475935828877,3.704545454545455,892,Action|Comedy|Fantasy|Musical|Romance
4571,Bill & Ted's Excellent Adventure (1989),15.843343653250775,3.7,893,Adventure|Comedy|Sci-Fi
2599,Election (1999),15.839451570101724,3.6607142857142856,898,Comedy
2501,October Sky (1999),15.8343653250774,3.75,899,Drama
64839,"Wrestler, The (2008)",15.8312693498452,3.735294117647059,909,Drama
3735,Serpico (1973),15.8297213622291,3.794117647058824,910,Crime|Drama
8914,Primer (2004),15.8297213622291,3.794117647058824,911,Drama|Sci-Fi
110102,Captain America: The Winter Soldier (2014),15.81603914910616,3.741935483870968,916,Action|Adventure|Sci-Fi|IMAX
3006,"Insider, The (1999)",15.81603914910616,3.741935483870968,917,Drama|Thriller
4246,Bridget Jones's Diary (2001),15.8142891164563,3.623076923076923,918,Comedy|Drama|Romance
1059,William Shakespeare's Romeo + Juliet (1996),15.80684554523564,3.7222222222222223,919,Drama|Romance
1077,Sleeper (1973),15.806501547987615,3.75,920,Comedy|Sci-Fi
968,Night of the Living Dead (1968),15.806501547987615,3.75,921,Horror|Sci-Fi|Thriller
82459,True Grit (2010),15.806501547987615,3.75,922,Western
46976,Stranger than Fiction (2006),15.802139037433156,3.6931818181818175,923,Comedy|Drama|Fantasy|Romance
4016,"Emperor's New Groove, The (2000)",15.796753409756503,3.716216216216216,924,Adventure|Animation|Children|Comedy|Fantasy
112556,Gone Girl (2014),15.796753409756503,3.716216216216216,925,Drama|Thriller
