,movieId,title,rank,mean,no,genres,imdbId,tmdbId,posters
347,1411,Hamlet (1996),16.639318885448915,4.0,490,Crime|Drama|Romance,116477,10549.0,0
348,73017,Sherlock Holmes (2009),16.638251307782642,3.853448275862069,491,Action|Crime|Mystery|Thriller,988045,10528.0,0
349,5445,Minority Report (2002),16.63823529411765,3.6375,492,Action|Crime|Mystery|Sci-Fi|Thriller,181689,180.0,0
350,54503,Superbad (2007),16.637207993245145,3.863636363636364,493,Comedy,829482,8363.0,0
351,84152,Limitless (2011),16.6343653250774,3.95,494,Sci-Fi|Thriller,1219289,51876.0,0
352,265,Like Water for Chocolate (Como agua para chocolate) (1992),16.63373674828783,3.939393939393939,495,Drama|Fantasy|Romance,103994,18183.0,0
353,7090,Hero (Ying xiong) (2002),16.63003095975232,3.9210526315789473,496,Action|Adventure|Drama,299977,79.0,0
354,148626,"Big Short, The (2015)",16.62479161705168,3.9615384615384617,497,Drama,1596363,318846.0,0
355,1954,Rocky (1976),16.620549535603715,3.828125,498,Drama,75148,1366.0,0
356,4022,Cast Away (2000),16.609597523219815,3.7,499,Drama,162222,8358.0,0
357,8665,"Bourne Supremacy, The (2004)",16.60796697626419,3.786666666666666,500,Action|Crime|Thriller,372183,2502.0,0
358,55247,Into the Wild (2007),16.597372196632183,3.902439024390244,502,Action|Adventure|Drama,758758,5915.0,0
359,48738,"Last King of Scotland, The (2006)",16.595046439628483,3.975,503,Drama|Thriller,455590,1523.0,0
360,7387,Dawn of the Dead (1978),16.595046439628483,3.975,504,Action|Drama|Horror,77402,923.0,0
361,175,Kids (1995),16.595046439628483,3.975,505,Drama,113540,9344.0,0
362,3910,Dancer in the Dark (2000),16.595046439628483,3.975,506,Drama|Musical,168629,16.0,0
363,1923,There's Something About Mary (1998),16.584018870706178,3.676190476190476,507,Comedy|Romance,129387,544.0,0
364,553,Tombstone (1993),16.583519885687068,3.815384615384616,512,Action|Drama|Western,108358,11969.0,0
365,7022,Battle Royale (Batoru rowaiaru) (2000),16.56769865841073,3.933333333333333,519,Action|Drama|Horror|Thriller,266308,3176.0,0
366,2797,Big (1988),16.56333140543667,3.71978021978022,520,Comedy|Drama|Fantasy|Romance,94737,2280.0,0
367,337,What's Eating Gilbert Grape (1993),16.55409915162237,3.7662337662337664,522,Drama,108550,1587.0,0
368,55765,American Gangster (2007),16.553510166513263,3.905405405405405,523,Crime|Drama|Thriller,765429,4982.0,0
369,1784,As Good as It Gets (1997),16.545536635706913,3.6979166666666665,524,Comedy|Drama|Romance,119822,2898.0,0
370,1952,Midnight Cowboy (1969),16.541092034900085,3.954545454545455,527,Drama,64665,3116.0,0
371,80489,"Town, The (2010)",16.541092034900085,3.954545454545455,528,Crime|Drama|Thriller,840361,23168.0,0
372,106100,Dallas Buyers Club (2013),16.53560371517028,3.9705882352941178,529,Drama,790636,152532.0,0
373,5903,Equilibrium (2002),16.529411764705884,3.875,530,Action|Sci-Fi|Thriller,238380,7299.0,0
374,30707,Million Dollar Baby (2004),16.5254822576804,3.8461538461538463,540,Drama,405159,70.0,0
375,261,Little Women (1994),16.52535751142562,3.880952380952381,541,Drama,110367,9587.0,0
376,67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",16.52470588235294,3.94,542,Crime|Drama|Mystery|Thriller,1132620,15472.0,0
377,555,True Romance (1993),16.521981424148606,3.8,543,Crime|Thriller,108399,319.0,0
378,5225,And Your Mother Too (Y tu mamá también) (2001),16.518502137697183,3.952380952380953,544,Drama|Romance,245574,1391.0,0
379,1243,Rosencrantz and Guildenstern Are Dead (1990),16.514318885448915,3.96875,545,Comedy|Drama,100519,18971.0,0
380,2947,Goldfinger (1964),16.51328932764764,3.839622641509434,558,Action|Adventure|Thriller,58150,658.0,0
381,122904,Deadpool (2016),16.50206398348813,3.8333333333333335,559,Action|Adventure|Comedy|Sci-Fi,1431045,293660.0,0
382,838,Emma (1996),16.501031991744064,3.9166666666666665,560,Comedy|Drama|Romance,116191,3573.0,0
383,4848,Mulholland Drive (2001),16.499484004127968,3.843137254901961,571,Crime|Drama|Film-Noir|Mystery|Thriller,166924,1018.0,0
384,122918,Guardians of the Galaxy 2 (2017),16.49627336314643,3.925925925925926,572,Action|Adventure|Sci-Fi,3896198,283995.0,0
385,166528,Rogue One: A Star Wars Story (2016),16.49627336314643,3.925925925925926,573,Action|Adventure|Fantasy|Sci-Fi,3748528,330459.0,0
386,1292,Being There (1979),16.495046439628485,3.95,574,Comedy|Drama,78841,10322.0,0
387,2115,Indiana Jones and the Temple of Doom (1984),16.476608187134502,3.638888888888889,578,Action|Adventure|Fantasy,87469,87.0,0
388,4235,Amores Perros (Love's a Bitch) (2000),16.475972540045767,3.934782608695652,579,Drama|Thriller,245712,55.0,0
389,2078,"Jungle Book, The (1967)",16.47555347859104,3.830188679245283,580,Animation|Children|Comedy|Musical,61852,9325.0,0
390,1921,Pi (1998),16.475462749489495,3.851063829787234,581,Drama|Sci-Fi|Thriller,138704,473.0,0
391,529,Searching for Bobby Fischer (1993),16.473684210526315,3.875,582,Drama,108065,14291.0,0
392,139385,The Revenant (2015),16.461200439428744,3.903225806451613,584,Adventure|Drama,1663202,281957.0,0
393,17,Sense and Sensibility (1995),16.45432281317869,3.776119402985074,585,Drama|Romance,114388,4584.0,0
394,3100,"River Runs Through It, A (1992)",16.450182943990992,3.9318181818181817,586,Drama,105265,293.0,0
395,115713,Ex Machina (2015),16.449358690844758,3.9107142857142856,587,Drama|Sci-Fi|Thriller,470752,264660.0,0
396,3552,Caddyshack (1980),16.448559180757325,3.826923076923077,588,Comedy,80487,11977.0,0
397,1953,"French Connection, The (1971)",16.446931809160912,3.871794871794872,589,Action|Crime|Thriller,67116,1051.0,0
398,5291,Rashomon (Rashômon) (1950),16.44496044031648,3.9444444444444446,590,Crime|Drama|Mystery,42876,548.0,0
399,106920,Her (2013),16.44470588235294,3.92,591,Drama|Romance|Sci-Fi,1798709,152601.0,0
400,2871,Deliverance (1972),16.434365325077398,3.9,593,Adventure|Drama|Thriller,68473,10669.0,0
401,1358,Sling Blade (1996),16.432909558000134,3.8404255319148937,594,Drama,117666,12498.0,0
402,70286,District 9 (2009),16.429673731840914,3.776923076923077,595,Mystery|Sci-Fi|Thriller,1136608,17654.0,0
403,152081,Zootopia (2016),16.424729102167184,3.890625,596,Action|Adventure|Animation|Children|Comedy,2948356,269149.0,0
404,247,Heavenly Creatures (1994),16.42326404245909,3.928571428571429,597,Crime|Drama,110005,1024.0,0
405,81847,Tangled (2010),16.417440660474714,3.9166666666666665,598,Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,398286,38757.0,0
406,66934,Dr. Horrible's Sing-Along Blog (2008),16.417440660474714,3.9166666666666665,599,Comedy|Drama|Musical|Sci-Fi,1227926,14301.0,0
407,2529,Planet of the Apes (1968),16.410880141530296,3.803571428571429,601,Action|Drama|Sci-Fi,63442,871.0,0
408,3363,American Graffiti (1973),16.410828713370293,3.8488372093023258,602,Comedy|Drama,69704,838.0,0
409,115617,Big Hero 6 (2014),16.40225024541267,3.8536585365853657,603,Action|Animation|Comedy,2245084,177572.0,0
410,122886,Star Wars: Episode VII - The Force Awakens (2015),16.40225024541267,3.8536585365853657,604,Action|Adventure|Fantasy|Sci-Fi|IMAX,2488496,140607.0,0
411,56367,Juno (2007),16.398904501071684,3.769230769230769,605,Comedy|Drama|Romance,467406,7326.0,0
412,161,Crimson Tide (1995),16.39508250924284,3.6359223300970873,606,Drama|Thriller|War,112740,8963.0,0
413,3499,Misery (1990),16.393048128342244,3.840909090909091,607,Drama|Horror|Thriller,100157,1700.0,0
414,3535,American Psycho (2000),16.390932465760613,3.788135593220339,608,Crime|Horror|Mystery|Thriller,144084,1359.0,0
415,6942,Love Actually (2003),16.390932465760613,3.788135593220339,609,Comedy|Drama|Romance,314331,508.0,0
416,4239,Blow (2001),16.38183694530444,3.813725490196079,613,Crime|Drama,221027,4133.0,0
417,2150,"Gods Must Be Crazy, The (1980)",16.377930119416188,3.892857142857143,614,Adventure|Comedy,80801,8393.0,0
418,1748,Dark City (1998),16.376805985552114,3.8229166666666665,615,Adventure|Film-Noir|Sci-Fi|Thriller,118929,2666.0,0
419,6333,X2: X-Men United (2003),16.36996904024768,3.723684210526316,616,Action|Adventure|Sci-Fi|Thriller,290334,36658.0,0
420,2268,"Few Good Men, A (1992)",16.36842105263158,3.789473684210526,617,Crime|Drama|Thriller,104257,881.0,0
421,349,Clear and Present Danger (1994),16.367098226850548,3.604545454545456,618,Action|Crime|Drama|Thriller,109444,9331.0,0
422,44665,Lucky Number Slevin (2006),16.36687306501548,3.8552631578947367,619,Crime|Drama|Mystery,425210,186.0,0
423,5617,Secretary (2002),16.36470588235294,3.9,620,Comedy|Drama|Romance,274812,11013.0,0
424,2231,Rounders (1998),16.362401100791192,3.861111111111111,621,Drama,128442,10220.0,0
425,1997,"Exorcist, The (1973)",16.362345931421228,3.80188679245283,622,Horror|Mystery,70047,9552.0,0
426,62,Mr. Holland's Opus (1995),16.35595975232198,3.70625,624,Drama,113862,2054.0,0
427,5218,Ice Age (2002),16.353560371517027,3.6882352941176473,629,Adventure|Animation|Children|Comedy,268380,425.0,0
428,96079,Skyfall (2012),16.353003095975232,3.81,630,Action|Adventure|Thriller|IMAX,1074638,37724.0,0
429,5010,Black Hawk Down (2001),16.353003095975232,3.81,631,Action|Drama|War,265086,855.0,0
430,122882,Mad Max: Fury Road (2015),16.347803175021408,3.8191489361702127,632,Action|Adventure|Sci-Fi|Thriller,1392190,76341.0,0
431,1374,Star Trek II: The Wrath of Khan (1982),16.34470188754619,3.766129032258065,633,Action|Adventure|Sci-Fi|Thriller,84726,154.0,0
432,1269,Arsenic and Old Lace (1944),16.337674815842853,3.8793103448275854,634,Comedy|Mystery|Thriller,36613,212.0,0
433,3967,Billy Elliot (2000),16.337293950297045,3.8513513513513513,635,Drama,249462,71.0,0
434,54286,"Bourne Ultimatum, The (2007)",16.335015097656996,3.697530864197531,636,Action|Crime|Thriller,440963,2503.0,0
435,307,Three Colors: Blue (Trois couleurs: Bleu) (1993),16.334107327141382,3.8958333333333335,637,Drama,108394,108.0,0
436,2973,Crimes and Misdemeanors (1989),16.333849329205364,3.9166666666666665,638,Comedy|Crime|Drama,97123,11562.0,0
437,83134,Tucker & Dale vs Evil (2010),16.333849329205364,3.9166666666666665,639,Comedy|Horror,1465522,46838.0,0
438,108932,The Lego Movie (2014),16.332168181364228,3.870967741935484,640,Action|Adventure|Animation|Children|Comedy|Fantasy,1490017,137106.0,0
439,2291,Edward Scissorhands (1990),16.33095975232198,3.7,641,Drama|Fantasy|Romance,99487,162.0,0
440,262,"Little Princess, A (1995)",16.328025947220993,3.9047619047619047,642,Children|Drama,113670,19101.0,0
441,5669,Bowling for Columbine (2002),16.327906480196436,3.775862068965517,643,Documentary,310793,1430.0,0
442,1263,"Deer Hunter, The (1978)",16.31780545755634,3.825581395348837,650,Drama|War,77416,11778.0,0
443,89492,Moneyball (2011),16.31709930935937,3.8846153846153846,651,Drama,1210166,60308.0,0
444,902,Breakfast at Tiffany's (1961),16.30684554523564,3.8472222222222223,652,Drama|Romance,54698,164.0,0
445,4776,Training Day (2001),16.303405572755416,3.794117647058824,653,Crime|Drama|Thriller,139654,2034.0,0
446,61240,Let the Right One In (Låt den rätte komma in) (2008),16.30030959752322,3.911764705882353,654,Drama|Fantasy|Horror|Romance,1139797,13310.0,0
447,55276,Michael Clayton (2007),16.30030959752322,3.911764705882353,655,Drama|Thriller,465538,4566.0,0
448,1912,Out of Sight (1998),16.299729102167184,3.859375,656,Comedy|Crime|Drama|Romance|Thriller,120780,1389.0,0
449,8641,Anchorman: The Legend of Ron Burgundy (2004),16.29824561403509,3.771929824561404,657,Comedy,357413,8699.0,0
450,6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),16.295046439628482,3.9,658,Action|Animation|Sci-Fi|Thriller,275277,11299.0,0
451,1625,"Game, The (1997)",16.294358891882112,3.701298701298701,659,Drama|Mystery|Thriller,119174,2649.0,0
452,1408,"Last of the Mohicans, The (1992)",16.29308565531476,3.8333333333333335,660,Action|Romance|War|Western,104691,9361.0,0
453,1967,Labyrinth (1986),16.287262273330384,3.821428571428572,663,Adventure|Fantasy|Musical,91369,13597.0,0
454,1282,Fantasia (1940),16.28687423330802,3.783018867924529,664,Animation|Children|Fantasy|Musical,32455,756.0,0
455,5349,Spider-Man (2002),16.28003349743694,3.540983606557377,665,Action|Adventure|Sci-Fi|Thriller,145487,557.0,0
456,134853,Inside Out (2015),16.271293829649363,3.813953488372093,674,Adventure|Animation|Children|Comedy|Drama|Fantasy,2096673,150540.0,0
457,497,Much Ado About Nothing (1993),16.271293829649363,3.813953488372093,675,Comedy|Romance,107616,11971.0,0
458,7360,Dawn of the Dead (2004),16.264318885448915,3.90625,676,Action|Drama|Horror|Thriller,363547,924.0,0
459,109374,"Grand Budapest Hotel, The (2014)",16.25625148844963,3.7788461538461537,677,Comedy|Drama,2278388,120467.0,0
460,2916,Total Recall (1990),16.256051224317478,3.653409090909091,678,Action|Adventure|Sci-Fi|Thriller,100802,861.0,0
461,51662,300 (2007),16.25595975232198,3.68125,679,Action|Fantasy|War|IMAX,416449,1271.0,0
462,30749,Hotel Rwanda (2004),16.251805985552114,3.7916666666666665,680,Drama|War,395169,205.0,0
463,1449,Waiting for Guffman (1996),16.25077399380805,3.875,681,Comedy,118111,16448.0,0
464,10,GoldenEye (1995),16.24026644150483,3.496212121212121,684,Action|Adventure|Thriller,113189,710.0,0
465,93510,21 Jump Street (2012),16.240176232436294,3.865384615384616,685,Action|Comedy|Crime,1232829,64688.0,0
466,597,Pretty Woman (1990),16.23795436303176,3.4851851851851854,686,Comedy|Romance,100405,114.0,0
467,3740,Big Trouble in Little China (1986),16.235072976559046,3.857142857142857,687,Action|Adventure|Comedy|Fantasy,90728,6978.0,0
468,333,Tommy Boy (1995),16.23300309597523,3.78,688,Comedy,114694,11381.0,0
469,1641,"Full Monty, The (1997)",16.23230871295887,3.758928571428572,689,Comedy|Drama,119164,9427.0,0
470,47099,"Pursuit of Happyness, The (2006)",16.231188585273927,3.793478260869565,690,Drama,454921,1402.0,0
471,5816,Harry Potter and the Chamber of Secrets (2002),16.229618163054695,3.5980392156862746,691,Adventure|Fantasy,295297,672.0,0
472,3448,"Good Morning, Vietnam (1987)",16.224782201742386,3.802325581395349,704,Comedy|Drama|War,93105,801.0,0
473,98809,"Hobbit: An Unexpected Journey, The (2012)",16.223684210526315,3.8125,705,Adventure|Fantasy|IMAX,903624,49051.0,0
474,3471,Close Encounters of the Third Kind (1977),16.218988648090814,3.741666666666666,706,Adventure|Drama|Sci-Fi,75860,840.0,0
475,37741,Capote (2005),16.215102974828376,3.869565217391304,707,Crime|Drama,379725,398.0,0
476,116823,The Hunger Games: Mockingjay - Part 1 (2014),16.215102974828376,3.869565217391304,708,Adventure|Sci-Fi|Thriller,1951265,131631.0,0
477,49530,Blood Diamond (2006),16.211402535194814,3.7641509433962255,709,Action|Adventure|Crime|Drama|Thriller|War,450259,1372.0,0
478,51935,Shooter (2007),16.20470588235294,3.86,714,Action|Drama|Thriller,822854,7485.0,0
479,2064,Roger & Me (1989),16.203135923299712,3.838709677419355,715,Documentary,98213,1779.0,0
480,4002,"Planes, Trains & Automobiles (1987)",16.19997706685013,3.851851851851852,716,Comedy,93748,2609.0,0
481,115149,John Wick (2014),16.199743781360095,3.844827586206896,717,Action|Thriller,2911666,245891.0,0
482,31410,"Downfall (Untergang, Der) (2004)",16.195046439628484,3.875,718,Drama|War,363163,613.0,0
483,1635,"Ice Storm, The (1997)",16.18266253869969,3.882352941176471,724,Drama,119349,68924.0,0
484,72998,Avatar (2009),16.180172991605758,3.6030927835051534,725,Action|Adventure|Sci-Fi|IMAX,499549,19995.0,0
485,87232,X-Men: First Class (2011),16.17827057383541,3.7906976744186047,726,Action|Adventure|Sci-Fi|Thriller|War,1270798,49538.0,0
486,1231,"Right Stuff, The (1983)",16.177455671263722,3.863636363636364,727,Drama,86197,9549.0,0
487,2600,eXistenZ (1999),16.177455671263722,3.863636363636364,728,Action|Sci-Fi|Thriller,120907,1946.0,0
488,5064,The Count of Monte Cristo (2002),16.174729102167184,3.828125,729,Action|Adventure|Drama|Thriller,245844,11362.0,0
489,44199,Inside Man (2006),16.173684210526314,3.8,730,Crime|Drama|Thriller,454848,388.0,0
490,1584,Contact (1997),16.16857962697274,3.652439024390244,731,Drama|Sci-Fi,118884,686.0,0
491,111362,X-Men: Days of Future Past (2014),16.167698658410732,3.8333333333333335,732,Action|Adventure|Sci-Fi,1877832,127585.0,0
492,474,In the Line of Fire (1993),16.163069438301637,3.692857142857143,747,Action|Thriller,107206,9386.0,0
493,5782,"Professional, The (Le professionnel) (1981)",16.154798761609907,3.8684210526315774,754,Action|Drama|Thriller,82949,1672.0,0
494,2000,Lethal Weapon (1987),16.154633642930857,3.673333333333333,755,Action|Comedy|Crime|Drama,93409,941.0,0
495,3108,"Fisher King, The (1991)",16.14017887856897,3.8055555555555554,756,Comedy|Drama|Fantasy|Romance,101889,177.0,0
496,103141,Monsters University (2013),16.139318885448915,3.875,757,Adventure|Animation|Comedy,1453405,62211.0,0
497,2010,Metropolis (1927),16.137549756744804,3.857142857142857,758,Drama|Sci-Fi,17136,19.0,0
498,47610,"Illusionist, The (2006)",16.131758945928432,3.779069767441861,761,Drama|Fantasy|Mystery|Romance,443543,1491.0,0
499,3481,High Fidelity (2000),16.12796697626419,3.6666666666666665,762,Comedy|Drama|Romance,146882,243.0,0
500,1293,Gandhi (1982),16.12590299277606,3.8333333333333335,763,Drama,83987,783.0,0
501,2352,"Big Chill, The (1983)",16.12470588235294,3.84,764,Comedy|Drama,85244,12560.0,0
502,955,Bringing Up Baby (1938),16.111627106983143,3.861111111111111,765,Comedy|Romance,29947,900.0,0
503,235,Ed Wood (1994),16.10592658115878,3.678571428571429,766,Comedy|Drama,109707,522.0,0
504,1466,Donnie Brasco (1997),16.10240533460348,3.740384615384616,767,Crime|Drama,119008,9366.0,0
505,3052,Dogma (1999),16.09930634478975,3.645569620253165,768,Adventure|Comedy|Fantasy,120655,1832.0,0
506,4979,"Royal Tenenbaums, The (2001)",16.099071207430338,3.683823529411765,769,Comedy|Drama,265666,9428.0,0
507,5954,25th Hour (2002),16.08654658035463,3.840909090909091,774,Crime|Drama,307901,1429.0,0
508,11,"American President, The (1995)",16.07735515258735,3.6714285714285713,780,Comedy|Drama|Romance,112346,9087.0,0
509,8798,Collateral (2004),16.074866310160427,3.761363636363636,781,Action|Crime|Drama|Thriller,369339,1538.0,0
510,1663,Stripes (1981),16.06656346749226,3.794117647058824,782,Comedy|War,83131,10890.0,0
511,5444,Lilo & Stitch (2002),16.061812746877337,3.810344827586207,783,Adventure|Animation|Children|Sci-Fi,275847,11544.0,0
512,2987,Who Framed Roger Rabbit? (1988),16.056461651399573,3.5721649484536084,784,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,96438,856.0,0
513,3421,Animal House (1978),16.054379306901026,3.693548387096774,785,Comedy,77975,8469.0,0
514,1253,"Day the Earth Stood Still, The (1951)",16.04470588235294,3.82,786,Drama|Sci-Fi|Thriller,43456,828.0,0
515,88810,"Help, The (2011)",16.04231166150671,3.8333333333333335,787,Drama,1454029,50014.0,0
516,1175,Delicatessen (1991),16.04231166150671,3.8333333333333335,788,Comedy|Drama|Romance,101700,892.0,0
517,58998,Forgetting Sarah Marshall (2008),16.0366753989045,3.769230769230769,789,Comedy|Romance,800039,9870.0,0
518,1721,Titanic (1997),16.024015922158338,3.414285714285714,800,Drama|Romance,120338,597.0,0
519,8360,Shrek 2 (2004),16.002490240947637,3.5760869565217392,801,Adventure|Animation|Children|Comedy|Musical|Romance,298148,809.0,0
520,1275,Highlander (1986),16.001805985552114,3.7291666666666665,802,Action|Adventure|Fantasy,91203,8009.0,0
521,69122,"Hangover, The (2009)",16.0015479876161,3.631578947368421,803,Comedy|Crime,1119646,18785.0,0
522,6620,American Splendor (2003),16.000515995872032,3.8333333333333335,804,Comedy|Drama,305206,2771.0,0
523,14,Nixon (1995),16.000515995872032,3.8333333333333335,805,Drama,113987,10858.0,0
524,81562,127 Hours (2010),16.000515995872032,3.8333333333333335,806,Adventure|Drama|Thriller,1542344,44115.0,0
525,91542,Sherlock Holmes: A Game of Shadows (2011),15.9984520123839,3.763157894736842,807,Action|Adventure|Comedy|Crime|Mystery|Thriller,1515091,58574.0,0
526,5991,Chicago (2002),15.99703039110381,3.724489795918368,808,Comedy|Crime|Drama|Musical,299658,1574.0,0
527,1350,"Omen, The (1976)",15.99563748944554,3.8181818181818175,809,Horror|Mystery|Thriller,75005,794.0,0
528,4105,"Evil Dead, The (1981)",15.99563748944554,3.8181818181818175,810,Fantasy|Horror|Thriller,83907,764.0,0
529,96821,"Perks of Being a Wallflower, The (2012)",15.995046439628483,3.825,811,Drama|Romance,1659337,84892.0,0
530,3160,Magnolia (1999),15.987020719218862,3.7115384615384617,812,Drama,175880,334.0,0
531,6870,Mystic River (2003),15.987020719218862,3.7115384615384617,813,Crime|Drama|Mystery,327056,322.0,0
532,40819,Walk the Line (2005),15.98539334762245,3.756410256410256,814,Drama|Musical|Romance,358273,69.0,0
533,7451,Mean Girls (2004),15.98539334762245,3.756410256410256,815,Comedy,377092,10625.0,0
534,500,Mrs. Doubtfire (1993),15.978156174750602,3.388888888888889,817,Comedy|Drama,107614,788.0,0
535,8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",15.97775484462791,3.796296296296296,818,Adventure|Drama,318462,1653.0,0
536,80549,Easy A (2010),15.97775484462791,3.796296296296296,819,Comedy|Romance,1282140,37735.0,0
537,1393,Jerry Maguire (1996),15.977089783281734,3.594117647058824,820,Drama|Romance,116695,9390.0,0
538,25,Leaving Las Vegas (1995),15.975232198142416,3.625,821,Drama|Romance,113627,451.0,0
539,3916,Remember the Titans (2000),15.96322585516877,3.7439024390243913,822,Drama,210945,10637.0,0
540,454,"Firm, The (1993)",15.962143273150843,3.5346534653465347,823,Drama|Thriller,106918,37233.0,0
541,594,Snow White and the Seven Dwarfs (1937),15.956696554219777,3.616883116883117,826,Animation|Children|Drama|Fantasy|Musical,29583,408.0,0
542,7323,"Good bye, Lenin! (2003)",15.954233409610984,3.804347826086957,831,Comedy|Drama,301357,338.0,0
543,1256,Duck Soup (1933),15.954233409610984,3.804347826086957,832,Comedy|Musical|War,23969,3063.0,0
544,431,Carlito's Way (1993),15.953928939997052,3.738095238095238,833,Crime|Drama,106519,6075.0,0
545,1517,Austin Powers: International Man of Mystery (1997),15.949597523219817,3.535,834,Action|Adventure|Comedy,118655,816.0,0
546,6618,Shaolin Soccer (Siu lam juk kau) (2001),15.947368421052632,3.823529411764706,835,Action|Comedy,286112,11770.0,0
547,112290,Boyhood (2014),15.947368421052632,3.823529411764706,836,Drama,1065073,85350.0,0
548,41997,Munich (2005),15.947073566268612,3.809523809523809,837,Action|Crime|Drama|Thriller,408306,612.0,0
549,27831,Layer Cake (2004),15.944272445820436,3.8157894736842106,838,Crime|Drama|Thriller,375912,4836.0,0
550,27611,Battlestar Galactica (2003),15.944272445820436,3.8157894736842106,839,Drama|Sci-Fi|War,314979,206216.0,0
551,1274,Akira (1988),15.9341112963404,3.743589743589744,855,Action|Adventure|Animation|Sci-Fi,94625,149.0,0
552,8949,Sideways (2004),15.9341112963404,3.743589743589744,856,Comedy|Drama|Romance,375063,9675.0,0
553,357,Four Weddings and a Funeral (1994),15.92906309176711,3.519417475728156,857,Comedy|Romance,109831,712.0,0
554,551,"Nightmare Before Christmas, The (1993)",15.927128066846432,3.553763440860215,858,Animation|Children|Fantasy|Musical,107688,9479.0,0
555,88129,Drive (2011),15.924729102167182,3.765625,859,Crime|Drama|Film-Noir|Thriller,780504,64690.0,0
556,94959,Moonrise Kingdom (2012),15.923881712394577,3.775862068965517,860,Comedy|Drama|Romance,1748122,83666.0,0
557,8784,Garden State (2004),15.918472652218783,3.7083333333333335,861,Comedy|Drama|Romance,333766,401.0,0
558,2948,From Russia with Love (1963),15.91795665634675,3.75,862,Action|Adventure|Thriller,57076,657.0,0
559,1285,Heathers (1989),15.914445367363893,3.731707317073171,867,Comedy,97493,2640.0,0
560,2968,Time Bandits (1981),15.914445367363893,3.731707317073171,868,Adventure|Comedy|Fantasy|Sci-Fi,81633,36819.0,0
561,3911,Best in Show (2000),15.909515742741982,3.688679245283019,869,Comedy,218839,13785.0,0
562,2391,"Simple Plan, A (1998)",15.904728398536449,3.7954545454545454,870,Crime|Drama|Thriller,120324,10223.0,0
563,54995,Planet Terror (2007),15.904728398536449,3.7954545454545454,871,Action|Horror|Sci-Fi,1077258,1992.0,0
564,1958,Terms of Endearment (1983),15.904728398536449,3.7954545454545454,872,Comedy|Drama,86425,11050.0,0
565,915,Sabrina (1954),15.901031991744066,3.7666666666666666,873,Comedy|Romance,47437,6620.0,0
566,5377,About a Boy (2002),15.893048128342246,3.715909090909091,875,Comedy|Drama|Romance,276751,245.0,0
567,57640,Hellboy II: The Golden Army (2008),15.88940488476092,3.8055555555555554,876,Action|Adventure|Fantasy|Sci-Fi,411477,11253.0,0
568,176371,Blade Runner 2049 (2017),15.88940488476092,3.8055555555555554,877,Sci-Fi,1856101,335984.0,0
569,69951,"Imaginarium of Doctor Parnassus, The (2009)",15.889318885448915,3.8125,878,Drama|Fantasy,1054606,8054.0,0
570,1183,"English Patient, The (1996)",15.88778809769522,3.7111111111111112,879,Drama|Romance|War,116209,409.0,0
571,2890,Three Kings (1999),15.88778809769522,3.7111111111111112,880,Action|Adventure|Comedy|Drama|War,120188,6415.0,0
572,1343,Cape Fear (1991),15.88470588235294,3.78,881,Thriller,101540,1598.0,0
573,3039,Trading Places (1983),15.882829245058348,3.730769230769231,882,Comedy,86465,1621.0,0
574,272,"Madness of King George, The (1994)",15.88055527813842,3.758064516129033,883,Comedy|Drama,110428,11318.0,0
575,1729,Jackie Brown (1997),15.876805985552116,3.6979166666666665,884,Crime|Drama|Thriller,119396,184.0,0
576,101,Bottle Rocket (1996),15.867276887871853,3.782608695652174,889,Adventure|Comedy|Crime|Romance,115734,13685.0,0
577,316,Stargate (1994),15.86687306501548,3.375,890,Action|Adventure|Sci-Fi,111282,2164.0,0
578,3556,"Virgin Suicides, The (1999)",15.85556084782091,3.769230769230769,891,Drama|Romance,159097,1443.0,0
579,79702,Scott Pilgrim vs. the World (2010),15.8475935828877,3.704545454545455,892,Action|Comedy|Fantasy|Musical|Romance,446029,22538.0,0
580,4571,Bill & Ted's Excellent Adventure (1989),15.843343653250775,3.7,893,Adventure|Comedy|Sci-Fi,96928,1648.0,0
581,2599,Election (1999),15.839451570101724,3.6607142857142856,898,Comedy,126886,9451.0,0
582,2501,October Sky (1999),15.8343653250774,3.75,899,Drama,132477,13466.0,0
583,64839,"Wrestler, The (2008)",15.8312693498452,3.735294117647059,909,Drama,1125849,12163.0,0
584,3735,Serpico (1973),15.8297213622291,3.794117647058824,910,Crime|Drama,70666,9040.0,0
585,8914,Primer (2004),15.8297213622291,3.794117647058824,911,Drama|Sci-Fi,390384,14337.0,0
586,110102,Captain America: The Winter Soldier (2014),15.81603914910616,3.741935483870968,916,Action|Adventure|Sci-Fi|IMAX,1843866,100402.0,0
587,3006,"Insider, The (1999)",15.81603914910616,3.741935483870968,917,Drama|Thriller,140352,9008.0,0
588,4246,Bridget Jones's Diary (2001),15.8142891164563,3.623076923076923,918,Comedy|Drama|Romance,243155,634.0,0
589,1059,William Shakespeare's Romeo + Juliet (1996),15.80684554523564,3.7222222222222223,919,Drama|Romance,117509,454.0,0
